@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
26752,11526,56327,9880,58118,0.145298,0.169867,0.538447,0.169867,0.461553,0.25826,0.15757,1.078045,0.633293
26753,11525,56328,9880,58118,0.145298,0.169852,0.538426,0.169852,0.461574,0.25824,0.157562,1.078002,0.633333
26754,11473,56380,9842,58156,0.14474,0.169086,0.538259,0.169086,0.461741,0.257334,0.1569,1.077669,0.633339
26755,11473,56380,9841,58157,0.144725,0.169086,0.538285,0.169086,0.461715,0.257337,0.156892,1.07772,0.633342
26756,11472,56381,9841,58157,0.144725,0.169071,0.538263,0.169071,0.461737,0.257318,0.156885,1.077676,0.633345
26757,11472,56381,9840,58158,0.14471,0.169071,0.538288,0.169071,0.461712,0.257321,0.156878,1.077727,0.633354
26758,11472,56381,9839,58159,0.144695,0.169071,0.538314,0.169071,0.461686,0.257324,0.15687,1.077777,0.633389
26759,11471,56382,9839,58159,0.144695,0.169057,0.538292,0.169057,0.461708,0.257304,0.156863,1.077734,0.633424
26760,11471,56382,9838,58160,0.144681,0.169057,0.538317,0.169057,0.461683,0.257307,0.156856,1.077785,0.633429
26761,11471,56382,9837,58161,0.144666,0.169057,0.538342,0.169057,0.461658,0.25731,0.156848,1.077835,0.633452
26762,11470,56383,9837,58161,0.144666,0.169042,0.538321,0.169042,0.461679,0.25729,0.156841,1.077792,0.633452
26763,11470,56383,9836,58162,0.144651,0.169042,0.538346,0.169042,0.461654,0.257293,0.156834,1.077842,0.6335
26764,11469,56384,9835,58163,0.144637,0.169027,0.53835,0.169027,0.46165,0.257276,0.156819,1.07785,0.633529
26765,11468,56385,9834,58164,0.144622,0.169012,0.538353,0.169012,0.461647,0.25726,0.156804,1.077857,0.633532
26766,11467,56386,9834,58164,0.144622,0.168998,0.538332,0.168998,0.461668,0.25724,0.156797,1.077813,0.633536
26767,11467,56386,9833,58165,0.144607,0.168998,0.538357,0.168998,0.461643,0.257243,0.156789,1.077864,0.633571
26768,11467,56386,9832,58166,0.144592,0.168998,0.538382,0.168998,0.461618,0.257246,0.156782,1.077915,0.633578
26769,11466,56387,9832,58166,0.144592,0.168983,0.53836,0.168983,0.46164,0.257227,0.156775,1.077871,0.633626
26770,11465,56388,9832,58166,0.144592,0.168968,0.538339,0.168968,0.461661,0.257207,0.156767,1.077828,0.633632
26771,11464,56389,9832,58166,0.144592,0.168953,0.538317,0.168953,0.461683,0.257187,0.15676,1.077784,0.633636
26772,11461,56392,9832,58166,0.144592,0.168909,0.538252,0.168909,0.461748,0.257129,0.156738,1.077654,0.633637
26773,11460,56393,9832,58166,0.144592,0.168895,0.53823,0.168895,0.46177,0.257109,0.156731,1.077611,0.633659
26774,11459,56394,9832,58166,0.144592,0.16888,0.538209,0.16888,0.461791,0.25709,0.156723,1.077567,0.633684
26775,11456,56397,9831,58167,0.144578,0.168836,0.538169,0.168836,0.461831,0.257034,0.156694,1.077488,0.63373
26776,11456,56397,9830,58168,0.144563,0.168836,0.538194,0.168836,0.461806,0.257037,0.156686,1.077538,0.63375
26777,11456,56397,9829,58169,0.144548,0.168836,0.538219,0.168836,0.461781,0.25704,0.156679,1.077589,0.633768
26778,11455,56398,9829,58169,0.144548,0.168821,0.538198,0.168821,0.461802,0.25702,0.156672,1.077546,0.633792
26779,11454,56399,9829,58169,0.144548,0.168806,0.538176,0.168806,0.461824,0.257001,0.156664,1.077502,0.633793
26780,11453,56400,9829,58169,0.144548,0.168791,0.538154,0.168791,0.461846,0.256981,0.156657,1.077459,0.633802
26781,11452,56401,9829,58169,0.144548,0.168777,0.538133,0.168777,0.461867,0.256961,0.15665,1.077415,0.63381
26782,11452,56401,9827,58171,0.144519,0.168777,0.538183,0.168777,0.461817,0.256967,0.156635,1.077516,0.63383
26783,11452,56401,9826,58172,0.144504,0.168777,0.538208,0.168777,0.461792,0.25697,0.156627,1.077567,0.633846
26784,11448,56405,9826,58172,0.144504,0.168718,0.538122,0.168718,0.461878,0.256892,0.156598,1.077393,0.633846
26785,11448,56405,9825,58173,0.14449,0.168718,0.538147,0.168718,0.461853,0.256895,0.156591,1.077444,0.633897
26786,11447,56406,9825,58173,0.14449,0.168703,0.538125,0.168703,0.461875,0.256875,0.156583,1.0774,0.633922
26787,11446,56407,9825,58173,0.14449,0.168688,0.538104,0.168688,0.461896,0.256856,0.156576,1.077357,0.633932
26788,11445,56408,9825,58173,0.14449,0.168673,0.538082,0.168673,0.461918,0.256836,0.156569,1.077313,0.633939
26789,11445,56408,9824,58174,0.144475,0.168673,0.538107,0.168673,0.461893,0.256839,0.156561,1.077364,0.633974
26790,11444,56409,9824,58174,0.144475,0.168659,0.538085,0.168659,0.461915,0.256819,0.156554,1.077321,0.633988
26791,11444,56409,9823,58175,0.14446,0.168659,0.538111,0.168659,0.461889,0.256822,0.156547,1.077371,0.633988
26792,11443,56410,9823,58175,0.14446,0.168644,0.538089,0.168644,0.461911,0.256803,0.156539,1.077328,0.634
26793,11441,56412,9817,58181,0.144372,0.168615,0.538197,0.168615,0.461803,0.256781,0.15648,1.077545,0.634046
26794,11441,56412,9816,58182,0.144357,0.168615,0.538223,0.168615,0.461777,0.256784,0.156473,1.077596,0.634048
26795,11440,56413,9816,58182,0.144357,0.1686,0.538201,0.1686,0.461799,0.256764,0.156466,1.077552,0.634054
26796,11440,56413,9815,58183,0.144342,0.1686,0.538226,0.1686,0.461774,0.256767,0.156458,1.077603,0.634061
26797,11439,56414,9815,58183,0.144342,0.168585,0.538205,0.168585,0.461795,0.256748,0.156451,1.077559,0.634074
26798,11439,56414,9814,58184,0.144328,0.168585,0.53823,0.168585,0.46177,0.25675,0.156443,1.07761,0.634092
26799,11439,56414,9813,58185,0.144313,0.168585,0.538255,0.168585,0.461745,0.256753,0.156436,1.077661,0.634117
26800,11438,56415,9813,58185,0.144313,0.16857,0.538233,0.16857,0.461767,0.256734,0.156429,1.077617,0.634118
26801,11437,56416,9813,58185,0.144313,0.168556,0.538212,0.168556,0.461788,0.256714,0.156421,1.077574,0.634128
26802,11436,56417,9813,58185,0.144313,0.168541,0.53819,0.168541,0.46181,0.256695,0.156414,1.07753,0.634132
26803,11436,56417,9812,58186,0.144298,0.168541,0.538215,0.168541,0.461785,0.256697,0.156407,1.077581,0.634144
26804,11435,56418,9812,58186,0.144298,0.168526,0.538194,0.168526,0.461806,0.256678,0.156399,1.077537,0.634146
26805,11434,56419,9812,58186,0.144298,0.168511,0.538172,0.168511,0.461828,0.256658,0.156392,1.077494,0.634154
26806,11433,56420,9812,58186,0.144298,0.168497,0.53815,0.168497,0.46185,0.256639,0.156385,1.07745,0.634163
26807,11433,56420,9811,58187,0.144284,0.168497,0.538175,0.168497,0.461825,0.256642,0.156377,1.077501,0.634167
26808,11433,56420,9810,58188,0.144269,0.168497,0.538201,0.168497,0.461799,0.256645,0.15637,1.077552,0.634205
26809,11433,56420,9809,58189,0.144254,0.168497,0.538226,0.168497,0.461774,0.256647,0.156362,1.077602,0.634208
26810,11432,56421,9809,58189,0.144254,0.168482,0.538204,0.168482,0.461796,0.256628,0.156355,1.077559,0.634259
26811,11431,56422,9809,58189,0.144254,0.168467,0.538183,0.168467,0.461817,0.256608,0.156348,1.077515,0.634286
26812,11419,56434,9804,58194,0.144181,0.16829,0.538048,0.16829,0.461952,0.256388,0.156223,1.077246,0.634333
26813,11418,56435,9804,58194,0.144181,0.168276,0.538027,0.168276,0.461973,0.256368,0.156215,1.077203,0.63434
26814,11417,56436,9804,58194,0.144181,0.168261,0.538005,0.168261,0.461995,0.256349,0.156208,1.077159,0.634341
26815,11416,56437,9804,58194,0.144181,0.168246,0.537983,0.168246,0.462017,0.256329,0.156201,1.077116,0.634345
26816,11415,56438,9804,58194,0.144181,0.168231,0.537961,0.168231,0.462039,0.25631,0.156193,1.077072,0.634367
26817,11415,56438,9803,58195,0.144166,0.168231,0.537987,0.168231,0.462013,0.256312,0.156186,1.077123,0.634444
26818,11414,56439,9802,58196,0.144151,0.168217,0.53799,0.168217,0.46201,0.256296,0.156171,1.07713,0.634483
26819,11413,56440,9802,58196,0.144151,0.168202,0.537968,0.168202,0.462032,0.256276,0.156164,1.077086,0.634499
26820,11412,56441,9802,58196,0.144151,0.168187,0.537947,0.168187,0.462053,0.256257,0.156156,1.077043,0.6345
26821,11412,56441,9801,58197,0.144137,0.168187,0.537972,0.168187,0.462028,0.256259,0.156149,1.077094,0.634505
26822,11412,56441,9800,58198,0.144122,0.168187,0.537997,0.168187,0.462003,0.256262,0.156142,1.077144,0.634505
26823,11411,56442,9800,58198,0.144122,0.168172,0.537976,0.168172,0.462024,0.256243,0.156134,1.077101,0.63451
26824,11411,56442,9799,58199,0.144107,0.168172,0.538001,0.168172,0.461999,0.256246,0.156127,1.077152,0.63452
26825,11410,56443,9799,58199,0.144107,0.168158,0.537979,0.168158,0.462021,0.256226,0.15612,1.077108,0.634545
26826,11407,56446,9797,58201,0.144078,0.168113,0.537965,0.168113,0.462035,0.256173,0.156083,1.077079,0.63456
26827,11406,56447,9797,58201,0.144078,0.168099,0.537943,0.168099,0.462057,0.256153,0.156075,1.077035,0.634566
26828,11406,56447,9796,58202,0.144063,0.168099,0.537968,0.168099,0.462032,0.256156,0.156068,1.077086,0.634636
26829,11405,56448,9796,58202,0.144063,0.168084,0.537946,0.168084,0.462054,0.256137,0.156061,1.077042,0.634643
26830,11404,56449,9796,58202,0.144063,0.168069,0.537925,0.168069,0.462075,0.256117,0.156053,1.076999,0.634655
26831,11403,56450,9796,58202,0.144063,0.168054,0.537903,0.168054,0.462097,0.256098,0.156046,1.076955,0.634667
26832,11403,56450,9795,58203,0.144048,0.168054,0.537928,0.168054,0.462072,0.2561,0.156039,1.077006,0.634667
26833,11403,56450,9792,58206,0.144004,0.168054,0.538004,0.168054,0.461996,0.256109,0.156017,1.077158,0.634677
26834,11402,56451,9792,58206,0.144004,0.16804,0.537982,0.16804,0.462018,0.256089,0.156009,1.077115,0.634681
26835,11401,56452,9792,58206,0.144004,0.168025,0.537961,0.168025,0.462039,0.25607,0.156002,1.077071,0.634685
26836,11400,56453,9792,58206,0.144004,0.16801,0.537939,0.16801,0.462061,0.25605,0.155994,1.077027,0.634686
26837,11400,56453,9791,58207,0.14399,0.16801,0.537964,0.16801,0.462036,0.256053,0.155987,1.077078,0.63471
26838,11399,56454,9791,58207,0.14399,0.167996,0.537942,0.167996,0.462058,0.256034,0.15598,1.077034,0.634722
26839,11398,56455,9790,58208,0.143975,0.167981,0.537946,0.167981,0.462054,0.256017,0.155965,1.077042,0.634733
26840,11398,56455,9789,58209,0.14396,0.167981,0.537971,0.167981,0.462029,0.25602,0.155958,1.077092,0.634737
26841,11398,56455,9788,58210,0.143945,0.167981,0.537997,0.167981,0.462003,0.256023,0.15595,1.077143,0.634752
26842,11398,56455,9787,58211,0.143931,0.167981,0.538022,0.167981,0.461978,0.256026,0.155943,1.077194,0.634758
26843,11398,56455,9786,58212,0.143916,0.167981,0.538048,0.167981,0.461952,0.256028,0.155936,1.077245,0.634762
26844,11397,56456,9786,58212,0.143916,0.167966,0.538026,0.167966,0.461974,0.256009,0.155928,1.077201,0.634764
26845,11397,56456,9785,58213,0.143901,0.167966,0.538051,0.167966,0.461949,0.256012,0.155921,1.077252,0.634772
26846,11397,56456,9784,58214,0.143887,0.167966,0.538077,0.167966,0.461923,0.256015,0.155913,1.077303,0.634805
26847,11396,56457,9784,58214,0.143887,0.167951,0.538055,0.167951,0.461945,0.255995,0.155906,1.077259,0.634815
26848,11395,56458,9784,58214,0.143887,0.167937,0.538033,0.167937,0.461967,0.255975,0.155899,1.077216,0.634848
26849,11394,56459,9784,58214,0.143887,0.167922,0.538011,0.167922,0.461989,0.255956,0.155891,1.077172,0.634869
26850,11394,56459,9783,58215,0.143872,0.167922,0.538037,0.167922,0.461963,0.255959,0.155884,1.077223,0.634888
26851,11394,56459,9782,58216,0.143857,0.167922,0.538062,0.167922,0.461938,0.255962,0.155877,1.077274,0.634894
26852,11393,56460,9782,58216,0.143857,0.167907,0.53804,0.167907,0.46196,0.255942,0.155869,1.07723,0.634909
26853,11392,56461,9782,58216,0.143857,0.167892,0.538018,0.167892,0.461982,0.255922,0.155862,1.077186,0.63491
26854,11392,56461,9781,58217,0.143842,0.167892,0.538044,0.167892,0.461956,0.255925,0.155855,1.077237,0.634928
26855,11392,56461,9780,58218,0.143828,0.167892,0.538069,0.167892,0.461931,0.255928,0.155847,1.077288,0.635
26856,11359,56494,9753,58245,0.143431,0.167406,0.538035,0.167406,0.461965,0.255359,0.155406,1.07722,0.635
26857,11358,56495,9753,58245,0.143431,0.167391,0.538013,0.167391,0.461987,0.255339,0.155398,1.077176,0.63501
26858,11358,56495,9752,58246,0.143416,0.167391,0.538039,0.167391,0.461961,0.255342,0.155391,1.077227,0.635049
26859,11357,56496,9752,58246,0.143416,0.167377,0.538017,0.167377,0.461983,0.255322,0.155383,1.077184,0.635065
26860,11356,56497,9752,58246,0.143416,0.167362,0.537995,0.167362,0.462005,0.255303,0.155376,1.07714,0.635075
26861,11356,56497,9751,58247,0.143401,0.167362,0.538021,0.167362,0.461979,0.255306,0.155369,1.077191,0.635115
26862,11355,56498,9751,58247,0.143401,0.167347,0.537999,0.167347,0.462001,0.255286,0.155361,1.077147,0.635152
26863,11354,56499,9751,58247,0.143401,0.167332,0.537977,0.167332,0.462023,0.255267,0.155354,1.077103,0.635177
26864,11353,56500,9751,58247,0.143401,0.167318,0.537955,0.167318,0.462045,0.255247,0.155347,1.077059,0.635238
26865,11353,56500,9749,58249,0.143372,0.167318,0.538006,0.167318,0.461994,0.255253,0.155332,1.077161,0.635263
26866,11353,56500,9748,58250,0.143357,0.167318,0.538031,0.167318,0.461969,0.255256,0.155325,1.077213,0.635294
26867,11353,56500,9746,58252,0.143328,0.167318,0.538082,0.167318,0.461918,0.255261,0.15531,1.077315,0.635333
26868,11351,56502,9744,58254,0.143298,0.167288,0.53809,0.167288,0.46191,0.255228,0.15528,1.077329,0.635342
26869,11350,56503,9744,58254,0.143298,0.167273,0.538068,0.167273,0.461932,0.255208,0.155273,1.077285,0.635345
26870,11350,56503,9743,58255,0.143284,0.167273,0.538093,0.167273,0.461907,0.255211,0.155266,1.077336,0.635357
26871,11349,56504,9743,58255,0.143284,0.167259,0.538071,0.167259,0.461929,0.255191,0.155258,1.077292,0.635376
26872,11349,56504,9742,58256,0.143269,0.167259,0.538097,0.167259,0.461903,0.255194,0.155251,1.077344,0.635385
26873,11349,56504,9741,58257,0.143254,0.167259,0.538122,0.167259,0.461878,0.255197,0.155244,1.077395,0.635407
26874,11348,56505,9741,58257,0.143254,0.167244,0.5381,0.167244,0.4619,0.255178,0.155236,1.077351,0.635429
26875,11347,56506,9741,58257,0.143254,0.167229,0.538079,0.167229,0.461921,0.255158,0.155229,1.077307,0.635446
26876,11346,56507,9741,58257,0.143254,0.167214,0.538057,0.167214,0.461943,0.255138,0.155222,1.077263,0.635455
26877,11345,56508,9741,58257,0.143254,0.1672,0.538035,0.1672,0.461965,0.255119,0.155214,1.077219,0.6355
26878,11344,56509,9741,58257,0.143254,0.167185,0.538013,0.167185,0.461987,0.255099,0.155207,1.077175,0.635514
26879,11344,56509,9740,58258,0.14324,0.167185,0.538038,0.167185,0.461962,0.255102,0.155199,1.077226,0.635536
26880,11344,56509,9739,58259,0.143225,0.167185,0.538064,0.167185,0.461936,0.255105,0.155192,1.077278,0.635541
26881,11343,56510,9739,58259,0.143225,0.16717,0.538042,0.16717,0.461958,0.255085,0.155185,1.077234,0.635556
26882,11332,56521,9732,58266,0.143122,0.167008,0.537979,0.167008,0.462021,0.254889,0.155052,1.077109,0.635578
26883,11332,56521,9731,58267,0.143107,0.167008,0.538005,0.167008,0.461995,0.254892,0.155045,1.07716,0.635588
26884,11332,56521,9730,58268,0.143092,0.167008,0.538031,0.167008,0.461969,0.254895,0.155038,1.077211,0.635626
26885,11331,56522,9730,58268,0.143092,0.166993,0.538009,0.166993,0.461991,0.254875,0.15503,1.077167,0.635629
26886,11330,56523,9730,58268,0.143092,0.166979,0.537987,0.166979,0.462013,0.254856,0.155023,1.077123,0.635667
26887,11329,56524,9730,58268,0.143092,0.166964,0.537965,0.166964,0.462035,0.254836,0.155015,1.077079,0.635667
26888,11329,56524,9729,58269,0.143078,0.166964,0.53799,0.166964,0.46201,0.254839,0.155008,1.07713,0.635679
26889,11328,56525,9729,58269,0.143078,0.166949,0.537968,0.166949,0.462032,0.254819,0.155001,1.077086,0.63569
26890,11327,56526,9729,58269,0.143078,0.166934,0.537946,0.166934,0.462054,0.2548,0.154993,1.077042,0.635714
26891,11324,56529,9726,58272,0.143034,0.16689,0.537957,0.16689,0.462043,0.25475,0.154949,1.077064,0.635736
26892,11323,56530,9726,58272,0.143034,0.166875,0.537935,0.166875,0.462065,0.25473,0.154942,1.07702,0.63574
26893,11322,56531,9726,58272,0.143034,0.166861,0.537913,0.166861,0.462087,0.25471,0.154934,1.076976,0.635767
26894,11322,56531,9725,58273,0.143019,0.166861,0.537939,0.166861,0.462061,0.254713,0.154927,1.077027,0.635777
26895,11321,56532,9725,58273,0.143019,0.166846,0.537917,0.166846,0.462083,0.254694,0.15492,1.076983,0.635789
26896,11321,56532,9724,58274,0.143004,0.166846,0.537943,0.166846,0.462057,0.254696,0.154912,1.077035,0.63581
26897,11321,56532,9723,58275,0.142989,0.166846,0.537968,0.166846,0.462032,0.254699,0.154905,1.077086,0.635814
26898,11320,56533,9723,58275,0.142989,0.166831,0.537946,0.166831,0.462054,0.25468,0.154898,1.077042,0.635823
26899,11320,56533,9722,58276,0.142975,0.166831,0.537972,0.166831,0.462028,0.254682,0.15489,1.077093,0.635824
26900,11319,56534,9722,58276,0.142975,0.166817,0.53795,0.166817,0.46205,0.254663,0.154883,1.077049,0.635833
26901,11318,56535,9721,58277,0.14296,0.166802,0.537953,0.166802,0.462047,0.254646,0.154868,1.077056,0.635853
26902,11318,56535,9720,58278,0.142945,0.166802,0.537979,0.166802,0.462021,0.254649,0.154861,1.077107,0.635872
26903,11318,56535,9719,58279,0.142931,0.166802,0.538004,0.166802,0.461996,0.254652,0.154853,1.077159,0.635882
26904,11317,56536,9719,58279,0.142931,0.166787,0.537983,0.166787,0.462017,0.254632,0.154846,1.077115,0.635889
26905,11317,56536,9718,58280,0.142916,0.166787,0.538008,0.166787,0.461992,0.254635,0.154839,1.077166,0.635901
26906,11316,56537,9718,58280,0.142916,0.166772,0.537986,0.166772,0.462014,0.254615,0.154831,1.077122,0.635926
26907,11315,56538,9718,58280,0.142916,0.166758,0.537964,0.166758,0.462036,0.254596,0.154824,1.077078,0.635949
26908,11314,56539,9718,58280,0.142916,0.166743,0.537942,0.166743,0.462058,0.254576,0.154817,1.077034,0.635966
26909,11313,56540,9718,58280,0.142916,0.166728,0.53792,0.166728,0.46208,0.254557,0.154809,1.07699,0.636
26910,11286,56567,9698,58300,0.142622,0.16633,0.537838,0.16633,0.462162,0.254083,0.154463,1.076826,0.636018
26911,11286,56567,9697,58301,0.142607,0.16633,0.537864,0.16633,0.462136,0.254086,0.154456,1.076877,0.636044
26912,11285,56568,9697,58301,0.142607,0.166315,0.537842,0.166315,0.462158,0.254067,0.154449,1.076833,0.63605
26913,11284,56569,9697,58301,0.142607,0.166301,0.53782,0.166301,0.46218,0.254047,0.154441,1.076789,0.636071
26914,11284,56569,9696,58302,0.142592,0.166301,0.537846,0.166301,0.462154,0.25405,0.154434,1.07684,0.636149
26915,11283,56570,9696,58302,0.142592,0.166286,0.537824,0.166286,0.462176,0.25403,0.154427,1.076796,0.636179
26916,11282,56571,9696,58302,0.142592,0.166271,0.537802,0.166271,0.462198,0.25401,0.154419,1.076752,0.63619
26917,11281,56572,9696,58302,0.142592,0.166256,0.537779,0.166256,0.462221,0.253991,0.154412,1.076708,0.636216
26918,11280,56573,9696,58302,0.142592,0.166242,0.537757,0.166242,0.462243,0.253971,0.154404,1.076664,0.636234
26919,11280,56573,9695,58303,0.142578,0.166242,0.537783,0.166242,0.462217,0.253974,0.154397,1.076715,0.636257
26920,11279,56574,9695,58303,0.142578,0.166227,0.537761,0.166227,0.462239,0.253954,0.15439,1.076671,0.636296
26921,11279,56574,9694,58304,0.142563,0.166227,0.537787,0.166227,0.462213,0.253957,0.154382,1.076723,0.636335
26922,11278,56575,9694,58304,0.142563,0.166212,0.537765,0.166212,0.462235,0.253938,0.154375,1.076678,0.636352
26923,11278,56575,9693,58305,0.142548,0.166212,0.53779,0.166212,0.46221,0.25394,0.154368,1.07673,0.636358
26924,11277,56576,9693,58305,0.142548,0.166198,0.537768,0.166198,0.462232,0.253921,0.15436,1.076686,0.636364
26925,11273,56580,9686,58312,0.142445,0.166139,0.53786,0.166139,0.46214,0.253862,0.154279,1.076869,0.636402
26926,11273,56580,9685,58313,0.142431,0.166139,0.537885,0.166139,0.462115,0.253865,0.154272,1.07692,0.63641
26927,11273,56580,9684,58314,0.142416,0.166139,0.537911,0.166139,0.462089,0.253868,0.154265,1.076971,0.636426
26928,11272,56581,9684,58314,0.142416,0.166124,0.537889,0.166124,0.462111,0.253848,0.154257,1.076927,0.636428
26929,11271,56582,9684,58314,0.142416,0.166109,0.537867,0.166109,0.462133,0.253828,0.15425,1.076883,0.636463
26930,11270,56583,9684,58314,0.142416,0.166094,0.537845,0.166094,0.462155,0.253809,0.154243,1.076839,0.636471
26931,11269,56584,9682,58316,0.142387,0.16608,0.537874,0.16608,0.462126,0.253795,0.15422,1.076898,0.636501
26932,11269,56584,9681,58317,0.142372,0.16608,0.5379,0.16608,0.4621,0.253798,0.154213,1.076949,0.636515
26933,11269,56584,9680,58318,0.142357,0.16608,0.537925,0.16608,0.462075,0.253801,0.154206,1.077,0.63652
26934,11269,56584,9679,58319,0.142342,0.16608,0.537951,0.16608,0.462049,0.253803,0.154198,1.077052,0.636522
26935,11268,56585,9679,58319,0.142342,0.166065,0.537929,0.166065,0.462071,0.253784,0.154191,1.077008,0.636527
26936,11267,56586,9679,58319,0.142342,0.16605,0.537907,0.16605,0.462093,0.253764,0.154184,1.076963,0.636546
26937,11267,56586,9678,58320,0.142328,0.16605,0.537933,0.16605,0.462067,0.253767,0.154176,1.077015,0.636571
26938,11267,56586,9677,58321,0.142313,0.16605,0.537958,0.16605,0.462042,0.25377,0.154169,1.077066,0.636596
26939,11267,56586,9676,58322,0.142298,0.16605,0.537984,0.16605,0.462016,0.253773,0.154162,1.077118,0.636619
26940,11267,56586,9675,58323,0.142284,0.16605,0.53801,0.16605,0.46199,0.253776,0.154154,1.077169,0.636661
26941,11267,56586,9674,58324,0.142269,0.16605,0.538035,0.16605,0.461965,0.253778,0.154147,1.077221,0.636667
26942,11256,56597,9668,58330,0.142181,0.165888,0.537947,0.165888,0.462053,0.253579,0.154022,1.077043,0.636667
26943,11249,56604,9661,58337,0.142078,0.165785,0.537972,0.165785,0.462028,0.253461,0.153919,1.077094,0.636701
26944,11248,56605,9661,58337,0.142078,0.16577,0.53795,0.16577,0.46205,0.253442,0.153911,1.07705,0.636703
26945,11247,56606,9661,58337,0.142078,0.165755,0.537928,0.165755,0.462072,0.253422,0.153904,1.077006,0.636714
26946,11246,56607,9661,58337,0.142078,0.165741,0.537906,0.165741,0.462094,0.253402,0.153897,1.076961,0.636744
26947,11246,56607,9660,58338,0.142063,0.165741,0.537932,0.165741,0.462068,0.253405,0.153889,1.077013,0.636762
26948,11245,56608,9660,58338,0.142063,0.165726,0.53791,0.165726,0.46209,0.253386,0.153882,1.076969,0.636818
26949,11244,56609,9660,58338,0.142063,0.165711,0.537887,0.165711,0.462113,0.253366,0.153874,1.076924,0.636842
26950,11241,56612,9660,58338,0.142063,0.165667,0.537821,0.165667,0.462179,0.253307,0.153852,1.076792,0.636855
26951,11240,56613,9660,58338,0.142063,0.165652,0.537799,0.165652,0.462201,0.253287,0.153845,1.076747,0.636857
26952,11238,56615,9660,58338,0.142063,0.165623,0.537755,0.165623,0.462245,0.253248,0.15383,1.076659,0.636894
26953,11237,56616,9660,58338,0.142063,0.165608,0.537733,0.165608,0.462267,0.253228,0.153823,1.076614,0.6369
26954,11236,56617,9660,58338,0.142063,0.165593,0.537711,0.165593,0.462289,0.253208,0.153816,1.07657,0.636905
26955,11235,56618,9660,58338,0.142063,0.165579,0.537688,0.165579,0.462312,0.253189,0.153808,1.076526,0.636912
26956,11235,56618,9659,58339,0.142048,0.165579,0.537714,0.165579,0.462286,0.253192,0.153801,1.076577,0.636923
26957,11234,56619,9658,58340,0.142034,0.165564,0.537718,0.165564,0.462282,0.253175,0.153786,1.076585,0.636968
26958,11234,56619,9657,58341,0.142019,0.165564,0.537744,0.165564,0.462256,0.253178,0.153779,1.076636,0.636971
26959,11234,56619,9656,58342,0.142004,0.165564,0.537769,0.165564,0.462231,0.253181,0.153771,1.076688,0.636993
26960,11234,56619,9655,58343,0.141989,0.165564,0.537795,0.165564,0.462205,0.253183,0.153764,1.076739,0.637
26961,11233,56620,9655,58343,0.141989,0.165549,0.537773,0.165549,0.462227,0.253164,0.153757,1.076695,0.637033
26962,11232,56621,9655,58343,0.141989,0.165534,0.537751,0.165534,0.462249,0.253144,0.153749,1.076651,0.637033
26963,11232,56621,9654,58344,0.141975,0.165534,0.537777,0.165534,0.462223,0.253147,0.153742,1.076702,0.637037
26964,11231,56622,9654,58344,0.141975,0.16552,0.537754,0.16552,0.462246,0.253127,0.153735,1.076658,0.637065
26965,11231,56622,9653,58345,0.14196,0.16552,0.53778,0.16552,0.46222,0.25313,0.153727,1.076709,0.637073
26966,11230,56623,9653,58345,0.14196,0.165505,0.537758,0.165505,0.462242,0.25311,0.15372,1.076665,0.637091
26967,11230,56623,9652,58346,0.141945,0.165505,0.537784,0.165505,0.462216,0.253113,0.153713,1.076717,0.637124
26968,11229,56624,9652,58346,0.141945,0.16549,0.537762,0.16549,0.462238,0.253094,0.153705,1.076672,0.637143
26969,11215,56638,9637,58361,0.141725,0.165284,0.537838,0.165284,0.462162,0.252861,0.153492,1.076826,0.637179
26970,11215,56638,9636,58362,0.14171,0.165284,0.537864,0.165284,0.462136,0.252863,0.153484,1.076877,0.637231
26971,11214,56639,9636,58362,0.14171,0.165269,0.537842,0.165269,0.462158,0.252844,0.153477,1.076833,0.637257
26972,11213,56640,9636,58362,0.14171,0.165254,0.53782,0.165254,0.46218,0.252824,0.15347,1.076788,0.637273
26973,11212,56641,9636,58362,0.14171,0.16524,0.537797,0.16524,0.462203,0.252804,0.153462,1.076744,0.637333
26974,11212,56641,9632,58366,0.141651,0.16524,0.537901,0.16524,0.462099,0.252816,0.153433,1.076951,0.637374
26975,11212,56641,9631,58367,0.141637,0.16524,0.537926,0.16524,0.462074,0.252819,0.153425,1.077002,0.637391
26976,11211,56642,9631,58367,0.141637,0.165225,0.537904,0.165225,0.462096,0.252799,0.153418,1.076958,0.637407
26977,11211,56642,9630,58368,0.141622,0.165225,0.53793,0.165225,0.46207,0.252802,0.153411,1.07701,0.637424
26978,11211,56642,9629,58369,0.141607,0.165225,0.537956,0.165225,0.462044,0.252805,0.153403,1.077061,0.637429
26979,11211,56642,9628,58370,0.141592,0.165225,0.537982,0.165225,0.462018,0.252807,0.153396,1.077113,0.637455
26980,11211,56642,9627,58371,0.141578,0.165225,0.538007,0.165225,0.461993,0.25281,0.153389,1.077165,0.637484
