@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
236,63647,4206,57410,10588,0.84429,0.938013,0.525761,0.938013,0.474239,0.673834,0.891101,1.052645,0.272189
237,63603,4250,57358,10640,0.843525,0.937365,0.525814,0.937365,0.474186,0.673711,0.890395,1.052752,0.272727
238,63470,4383,57188,10810,0.841025,0.935404,0.526032,0.935404,0.473968,0.673382,0.888164,1.053189,0.273224
239,63399,4454,57072,10926,0.839319,0.934358,0.526259,0.934358,0.473741,0.673297,0.886788,1.053643,0.273684
240,63390,4463,57046,10952,0.838936,0.934225,0.526338,0.934225,0.473662,0.673327,0.88653,1.0538,0.273973
241,63380,4473,57014,10984,0.838466,0.934078,0.526438,0.934078,0.473562,0.673371,0.886221,1.054001,0.27451
242,63362,4491,56965,11033,0.837745,0.933813,0.526582,0.933813,0.473418,0.673419,0.885728,1.054289,0.275
243,63358,4495,56954,11044,0.837583,0.933754,0.526614,0.933754,0.473386,0.67343,0.885617,1.054354,0.275362
244,63349,4504,56937,11061,0.837333,0.933621,0.526653,0.933621,0.473347,0.673428,0.885426,1.054432,0.275591
245,63324,4529,56899,11099,0.836775,0.933253,0.526721,0.933253,0.473279,0.673387,0.884962,1.054568,0.275862
246,63322,4531,56890,11108,0.836642,0.933223,0.526753,0.933223,0.473247,0.673405,0.884881,1.054631,0.276074
247,63292,4561,56828,11170,0.83573,0.932781,0.526906,0.932781,0.473094,0.673416,0.884204,1.054939,0.276316
248,63278,4575,56813,11185,0.83551,0.932575,0.526917,0.932575,0.473083,0.673371,0.883991,1.05496,0.276596
249,63251,4602,56764,11234,0.834789,0.932177,0.527026,0.932177,0.472974,0.673356,0.883431,1.055178,0.277778
250,63226,4627,56711,11287,0.83401,0.931808,0.52716,0.931808,0.47284,0.673369,0.882857,1.055447,0.278689
251,63213,4640,56695,11303,0.833775,0.931617,0.527179,0.931617,0.472821,0.673335,0.882643,1.055485,0.28
252,63186,4667,56629,11369,0.832804,0.931219,0.527363,0.931219,0.472637,0.673381,0.881959,1.055853,0.280488
253,63169,4684,56603,11395,0.832422,0.930968,0.52741,0.930968,0.47259,0.673354,0.881642,1.055948,0.280702
254,63137,4716,56539,11459,0.83148,0.930497,0.527566,0.930497,0.472434,0.673357,0.880936,1.05626,0.28125
255,63096,4757,56472,11526,0.830495,0.929893,0.5277,0.929893,0.4723,0.673308,0.880141,1.056527,0.281818
256,63082,4771,56436,11562,0.829966,0.929686,0.527803,0.929686,0.472197,0.673338,0.879773,1.056735,0.282051
257,63023,4830,56377,11621,0.829098,0.928817,0.527831,0.928817,0.472169,0.673132,0.878904,1.05679,0.282353
258,63007,4846,56353,11645,0.828745,0.928581,0.527874,0.928581,0.472126,0.673105,0.87861,1.056875,0.282609
259,62983,4870,56314,11684,0.828171,0.928227,0.527951,0.928227,0.472049,0.673075,0.878146,1.057031,0.282895
260,62961,4892,56263,11735,0.827421,0.927903,0.52809,0.927903,0.47191,0.673103,0.877609,1.057308,0.283333
261,62948,4905,56241,11757,0.827098,0.927711,0.528136,0.927711,0.471864,0.673089,0.877351,1.057401,0.283688
262,62928,4925,56207,11791,0.826598,0.927417,0.528207,0.927417,0.471793,0.67307,0.876953,1.057544,0.284091
263,62914,4939,56180,11818,0.826201,0.92721,0.528272,0.92721,0.471728,0.673068,0.876652,1.057672,0.284211
264,62896,4957,56158,11840,0.825877,0.926945,0.528298,0.926945,0.471702,0.673019,0.876357,1.057725,0.285088
265,62856,4997,56081,11917,0.824745,0.926356,0.528481,0.926356,0.471519,0.673012,0.875496,1.058092,0.285714
266,62703,5150,55847,12151,0.821304,0.924101,0.528916,0.924101,0.471084,0.672768,0.872647,1.058962,0.287234
267,62675,5178,55804,12194,0.820671,0.923688,0.528997,0.923688,0.471003,0.672724,0.872125,1.059124,0.28777
268,62655,5198,55748,12250,0.819848,0.923393,0.529167,0.923393,0.470833,0.672784,0.871565,1.059465,0.287879
269,62602,5251,55694,12304,0.819054,0.922612,0.529198,0.922612,0.470802,0.672601,0.870778,1.059527,0.288462
270,62582,5271,55653,12345,0.818451,0.922317,0.529302,0.922317,0.470698,0.672607,0.870329,1.059735,0.288889
271,62552,5301,55595,12403,0.817598,0.921875,0.529442,0.921875,0.470558,0.672602,0.869681,1.060016,0.289157
272,62541,5312,55579,12419,0.817362,0.921713,0.52947,0.921713,0.47053,0.672582,0.869482,1.060072,0.289474
273,62520,5333,55538,12460,0.816759,0.921404,0.52957,0.921404,0.47043,0.67258,0.869026,1.060272,0.290323
274,62506,5347,55514,12484,0.816406,0.921197,0.529622,0.921197,0.470378,0.672567,0.868746,1.060376,0.290909
275,62492,5361,55503,12495,0.816245,0.920991,0.529616,0.920991,0.470384,0.672507,0.868562,1.060363,0.291667
276,62476,5377,55482,12516,0.815936,0.920755,0.529646,0.920755,0.470354,0.672468,0.86829,1.060424,0.292135
277,62458,5395,55453,12545,0.815509,0.92049,0.529705,0.92049,0.470295,0.672445,0.867944,1.060541,0.292308
278,62422,5431,55386,12612,0.814524,0.919959,0.529862,0.919959,0.470138,0.67243,0.867185,1.060857,0.292683
279,62414,5439,55366,12632,0.81423,0.919841,0.52992,0.919841,0.47008,0.672445,0.866979,1.060973,0.293103
280,62406,5447,55347,12651,0.81395,0.919724,0.529974,0.919724,0.470026,0.672457,0.866781,1.06108,0.293478
281,62388,5465,55307,12691,0.813362,0.919458,0.530082,0.919458,0.469918,0.672473,0.866354,1.061297,0.294118
282,62291,5562,55140,12858,0.810906,0.918029,0.530448,0.918029,0.469552,0.672384,0.86441,1.062029,0.294872
283,62274,5579,55120,12878,0.810612,0.917778,0.53047,0.917778,0.46953,0.672335,0.864138,1.062074,0.295082
284,62262,5591,55103,12895,0.810362,0.917601,0.530499,0.917601,0.469501,0.67231,0.863924,1.062131,0.295238
285,62222,5631,55013,12985,0.809039,0.917012,0.530746,0.917012,0.469254,0.67235,0.862968,1.062626,0.295455
286,62216,5637,54994,13004,0.808759,0.916923,0.530808,0.916923,0.469192,0.672376,0.862783,1.06275,0.295597
287,62186,5667,54933,13065,0.807862,0.916481,0.530964,0.916481,0.469036,0.672383,0.862114,1.063063,0.295918
