@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
1435,4153,63700,1055,66943,0.015515,0.061206,0.797427,0.061206,0.202573,0.113686,0.038336,1.596558,0.826087
1436,4081,63772,1028,66970,0.015118,0.060145,0.798786,0.060145,0.201214,0.111866,0.037607,1.59928,0.826923
1437,4069,63784,1022,66976,0.01503,0.059968,0.799254,0.059968,0.200746,0.111565,0.037475,1.600215,0.827089
1438,4020,63833,1007,66991,0.014809,0.059246,0.799682,0.059246,0.200318,0.110318,0.037004,1.601072,0.82716
1439,3987,63866,996,67002,0.014647,0.058759,0.80012,0.058759,0.19988,0.109479,0.03668,1.601951,0.827586
1440,3915,63938,986,67012,0.0145,0.057698,0.798817,0.057698,0.201183,0.107623,0.036076,1.59934,0.827751
1441,3878,63975,973,67025,0.014309,0.057153,0.799423,0.057153,0.200577,0.106679,0.035708,1.600554,0.828283
1442,3835,64018,955,67043,0.014045,0.056519,0.800626,0.056519,0.199374,0.105585,0.035259,1.602964,0.828571
1443,3777,64076,934,67064,0.013736,0.055664,0.801741,0.055664,0.198259,0.104101,0.034678,1.605195,0.829268
1444,3721,64132,915,67083,0.013456,0.054839,0.802632,0.054839,0.197368,0.102664,0.034126,1.606978,0.829787
1445,3690,64163,897,67101,0.013192,0.054382,0.804447,0.054382,0.195553,0.101877,0.033765,1.610614,0.830769
1446,3669,64184,888,67110,0.013059,0.054073,0.805135,0.054073,0.194865,0.10134,0.033544,1.61199,0.831169
1447,3650,64203,872,67126,0.012824,0.053793,0.807165,0.053793,0.192835,0.100864,0.033286,1.616055,0.833333
1448,3464,64389,820,67178,0.012059,0.051052,0.80859,0.051052,0.19141,0.096039,0.031535,1.618908,0.834437
1449,3405,64448,800,67198,0.011765,0.050182,0.80975,0.050182,0.19025,0.094507,0.030953,1.621231,0.836364
1450,3386,64467,796,67202,0.011706,0.049902,0.80966,0.049902,0.19034,0.09401,0.030784,1.621051,0.837209
1451,3339,64514,782,67216,0.0115,0.049209,0.81024,0.049209,0.18976,0.092784,0.030335,1.622212,0.837838
1452,3288,64565,761,67237,0.011192,0.048458,0.812052,0.048458,0.187948,0.091458,0.029805,1.62584,0.838235
1453,3265,64588,752,67246,0.011059,0.048119,0.812796,0.048119,0.187204,0.090858,0.029569,1.627328,0.839286
1454,3237,64616,746,67252,0.010971,0.047706,0.812704,0.047706,0.187296,0.090122,0.029319,1.627145,0.84058
1455,3158,64695,733,67265,0.01078,0.046542,0.811617,0.046542,0.188383,0.088035,0.028642,1.624968,0.840909
1456,3140,64713,730,67268,0.010736,0.046277,0.81137,0.046277,0.18863,0.087559,0.028487,1.624473,0.840964
1457,3082,64771,717,67281,0.010544,0.045422,0.811266,0.045422,0.188734,0.086027,0.027964,1.624266,0.841176
1458,3060,64793,711,67287,0.010456,0.045097,0.811456,0.045097,0.188544,0.085446,0.027758,1.624646,0.842105
1459,3001,64852,692,67306,0.010177,0.044228,0.812618,0.044228,0.187382,0.08389,0.027184,1.626973,0.842857
1460,2970,64883,683,67315,0.010044,0.043771,0.81303,0.043771,0.18697,0.08307,0.02689,1.627798,0.84375
1461,2923,64930,663,67335,0.00975,0.043078,0.815114,0.043078,0.184886,0.081832,0.026397,1.631971,0.848485
1462,2863,64990,638,67360,0.009383,0.042194,0.817766,0.042194,0.182234,0.080248,0.025771,1.63728,0.85
1463,2852,65001,629,67369,0.00925,0.042032,0.819305,0.042032,0.180695,0.079962,0.025624,1.64036,0.850829
1464,2824,65029,618,67380,0.009089,0.041619,0.820453,0.041619,0.179547,0.07922,0.025337,1.64266,0.851064
1465,2809,65044,615,67383,0.009044,0.041398,0.820386,0.041398,0.179614,0.078819,0.025204,1.642524,0.851485
1466,2804,65049,604,67394,0.008883,0.041325,0.82277,0.041325,0.17723,0.078697,0.025086,1.647298,0.851852
1467,2792,65061,598,67400,0.008794,0.041148,0.823599,0.041148,0.176401,0.07838,0.024954,1.648958,0.852679
1468,2761,65092,589,67409,0.008662,0.040691,0.824179,0.040691,0.175821,0.077553,0.024659,1.650119,0.852941
1469,2745,65108,584,67414,0.008588,0.040455,0.824572,0.040455,0.175428,0.077126,0.024505,1.650906,0.853659
1470,2688,65165,563,67435,0.00828,0.039615,0.826823,0.039615,0.173177,0.075608,0.023931,1.655412,0.857143
1471,2634,65219,549,67449,0.008074,0.038819,0.827521,0.038819,0.172479,0.07416,0.02343,1.656811,0.859813
1472,2596,65257,544,67454,0.008,0.038259,0.826752,0.038259,0.173248,0.073134,0.023114,1.65527,0.86
1473,2580,65273,541,67457,0.007956,0.038023,0.826658,0.038023,0.173342,0.072703,0.022974,1.655083,0.860465
1474,2552,65301,531,67467,0.007809,0.037611,0.827765,0.037611,0.172235,0.071952,0.022694,1.657299,0.861111
1475,2519,65334,521,67477,0.007662,0.037124,0.828618,0.037124,0.171382,0.071065,0.022377,1.659008,0.861538
1476,2495,65358,515,67483,0.007574,0.036771,0.828904,0.036771,0.171096,0.070418,0.022157,1.659579,0.863636
1477,2386,65467,486,67512,0.007147,0.035164,0.83078,0.035164,0.16922,0.067473,0.021141,1.663335,0.863636
1478,2373,65480,481,67517,0.007074,0.034973,0.831465,0.034973,0.168535,0.067122,0.021008,1.664706,0.865169
1479,2359,65494,475,67523,0.006985,0.034766,0.832392,0.034766,0.167608,0.066745,0.020861,1.666564,0.866667
1480,2245,65608,443,67555,0.006515,0.033086,0.835193,0.033086,0.164807,0.063651,0.019786,1.672172,0.866995
1481,2214,65639,432,67566,0.006353,0.032629,0.836735,0.032629,0.163265,0.062809,0.019477,1.675257,0.867647
1482,2188,65665,421,67577,0.006191,0.032246,0.838635,0.032246,0.161365,0.062104,0.019205,1.679063,0.868852
1483,2171,65682,414,67584,0.006088,0.031996,0.839845,0.031996,0.160155,0.061643,0.019028,1.681485,0.869048
1484,2097,65756,391,67607,0.00575,0.030905,0.842846,0.030905,0.157154,0.059624,0.018314,1.687492,0.869565
1485,2092,65761,389,67609,0.005721,0.030831,0.843208,0.030831,0.156792,0.059488,0.018263,1.688219,0.87037
1486,2069,65784,381,67617,0.005603,0.030492,0.84449,0.030492,0.15551,0.05886,0.018034,1.690784,0.870968
1487,2043,65810,374,67624,0.0055,0.030109,0.845263,0.030109,0.154737,0.058147,0.017792,1.692332,0.87234
1488,2024,65829,370,67628,0.005441,0.029829,0.845447,0.029829,0.154553,0.057625,0.017622,1.692701,0.872727
1489,1990,65863,359,67639,0.00528,0.029328,0.847169,0.029328,0.152831,0.056694,0.017291,1.696148,0.873684
1490,1968,65885,355,67643,0.005221,0.029004,0.84718,0.029004,0.15282,0.056088,0.0171,1.696171,0.874627
1491,1921,65932,344,67654,0.005059,0.028311,0.848124,0.028311,0.151876,0.054793,0.016673,1.69806,0.875
1492,1837,66016,311,67687,0.004574,0.027073,0.855214,0.027073,0.144786,0.052485,0.015811,1.712256,0.876712
1493,1806,66047,305,67693,0.004485,0.026616,0.855519,0.026616,0.144481,0.051627,0.015539,1.712866,0.877551
1494,1779,66074,301,67697,0.004427,0.026218,0.855288,0.026218,0.144712,0.050877,0.015311,1.712405,0.878049
1495,1746,66107,301,67697,0.004427,0.025732,0.852956,0.025732,0.147044,0.049957,0.015068,1.707734,0.878788
1496,1714,66139,299,67699,0.004397,0.02526,0.851465,0.02526,0.148535,0.049065,0.014818,1.704751,0.87931
1497,1690,66163,296,67702,0.004353,0.024907,0.850957,0.024907,0.149043,0.048397,0.014619,1.703732,0.88
1498,1643,66210,288,67710,0.004235,0.024214,0.850854,0.024214,0.149146,0.047088,0.014214,1.703527,0.880342
1499,1601,66252,282,67716,0.004147,0.023595,0.850239,0.023595,0.149761,0.045916,0.013861,1.702295,0.882353
1500,1600,66253,281,67717,0.004132,0.02358,0.850611,0.02358,0.149389,0.045889,0.013846,1.70304,0.883721
1501,1588,66265,276,67722,0.004059,0.023404,0.851931,0.023404,0.148069,0.045556,0.013721,1.705683,0.884615
1502,1530,66323,258,67740,0.003794,0.022549,0.855705,0.022549,0.144295,0.04394,0.013161,1.713238,0.891892
1503,1509,66344,252,67746,0.003706,0.022239,0.856899,0.022239,0.143101,0.043353,0.012963,1.71563,0.894737
1504,1490,66363,248,67750,0.003647,0.021959,0.857307,0.021959,0.142693,0.042822,0.012793,1.716447,0.895522
1505,1465,66388,240,67758,0.00353,0.021591,0.859238,0.021591,0.140762,0.042123,0.012551,1.720311,0.895833
1506,1448,66405,240,67758,0.00353,0.02134,0.85782,0.02134,0.14218,0.041644,0.012425,1.717473,0.897436
1507,1438,66415,239,67759,0.003515,0.021193,0.857484,0.021193,0.142516,0.041363,0.012344,1.7168,0.9
1508,1384,66469,228,67770,0.003353,0.020397,0.858561,0.020397,0.141439,0.039847,0.011866,1.718956,0.900943
1509,1358,66495,220,67778,0.003235,0.020014,0.860583,0.020014,0.139417,0.039118,0.011616,1.723005,0.903226
1510,1326,66527,212,67786,0.003118,0.019542,0.862159,0.019542,0.137841,0.038218,0.011321,1.72616,0.903846
1511,1298,66555,207,67791,0.003044,0.01913,0.862458,0.01913,0.137542,0.037429,0.011078,1.72676,0.90625
1512,1250,66603,201,67797,0.002956,0.018422,0.861475,0.018422,0.138525,0.036073,0.010681,1.724791,0.906977
1513,1229,66624,195,67803,0.002868,0.018113,0.863062,0.018113,0.136938,0.035481,0.010482,1.727968,0.909091
1514,1218,66635,191,67807,0.002809,0.017951,0.864443,0.017951,0.135557,0.035171,0.010372,1.730733,0.910781
1515,1186,66667,184,67814,0.002706,0.017479,0.865693,0.017479,0.134307,0.034266,0.010085,1.733237,0.911765
1516,1129,66724,178,67820,0.002618,0.016639,0.86381,0.016639,0.13619,0.032649,0.009621,1.729466,0.912409
1517,1121,66732,177,67821,0.002603,0.016521,0.863636,0.016521,0.136364,0.032422,0.009555,1.729118,0.915888
1518,1104,66749,175,67823,0.002574,0.01627,0.863174,0.01627,0.136826,0.031939,0.009415,1.728193,0.916084
1519,1083,66770,174,67824,0.002559,0.015961,0.861575,0.015961,0.138425,0.031341,0.009253,1.724992,0.916667
1520,1067,66786,165,67833,0.002427,0.015725,0.866071,0.015725,0.133929,0.030889,0.009069,1.733994,0.917431
1521,1051,66802,163,67835,0.002397,0.015489,0.865733,0.015489,0.134267,0.030434,0.008936,1.733316,0.918919
1522,1036,66817,161,67837,0.002368,0.015268,0.865497,0.015268,0.134503,0.030007,0.008811,1.732844,0.92
1523,985,66868,159,67839,0.002338,0.014517,0.861014,0.014517,0.138986,0.028552,0.008421,1.723868,0.922414
1524,966,66887,157,67841,0.002309,0.014237,0.860196,0.014237,0.139804,0.02801,0.008266,1.72223,0.923077
1525,963,66890,154,67844,0.002265,0.014192,0.862131,0.014192,0.137869,0.027925,0.008222,1.726104,0.92437
1526,945,66908,142,67856,0.002088,0.013927,0.869365,0.013927,0.130635,0.027415,0.008001,1.740588,0.930233
1527,895,66958,138,67860,0.002029,0.01319,0.866409,0.01319,0.133591,0.025985,0.007604,1.734669,0.934066
1528,855,66998,134,67864,0.001971,0.012601,0.86451,0.012601,0.13549,0.024839,0.00728,1.730867,0.935484
1529,801,67052,122,67876,0.001794,0.011805,0.867822,0.011805,0.132178,0.023293,0.006794,1.737499,0.9375
1530,786,67067,119,67879,0.00175,0.011584,0.868508,0.011584,0.131492,0.022863,0.006662,1.738873,0.938017
1531,752,67101,114,67884,0.001677,0.011083,0.86836,0.011083,0.13164,0.021886,0.006375,1.738576,0.94
1532,712,67141,105,67893,0.001544,0.010493,0.871481,0.010493,0.128519,0.020737,0.006014,1.744824,0.945455
1533,689,67164,103,67895,0.001515,0.010154,0.869949,0.010154,0.130051,0.020074,0.00583,1.741758,0.948276
1534,676,67177,100,67898,0.001471,0.009963,0.871134,0.009963,0.128866,0.0197,0.005712,1.74413,0.948718
1535,645,67208,94,67904,0.001382,0.009506,0.872801,0.009506,0.127199,0.018807,0.00544,1.747467,0.95
1536,638,67215,86,67912,0.001265,0.009403,0.881215,0.009403,0.118785,0.018607,0.005329,1.764314,0.953488
1537,619,67234,83,67915,0.001221,0.009123,0.881766,0.009123,0.118234,0.018058,0.005167,1.765417,0.953846
1538,591,67262,76,67922,0.001118,0.00871,0.886057,0.00871,0.113943,0.01725,0.00491,1.774007,0.955556
1539,569,67284,73,67925,0.001074,0.008386,0.886293,0.008386,0.113707,0.016614,0.004726,1.77448,0.956522
1540,527,67326,67,67931,0.000985,0.007767,0.887205,0.007767,0.112795,0.015399,0.004372,1.776307,0.961538
1541,517,67336,63,67935,0.000926,0.007619,0.891379,0.007619,0.108621,0.01511,0.004269,1.784663,0.968254
1542,483,67370,60,67938,0.000882,0.007118,0.889503,0.007118,0.110497,0.014124,0.003997,1.780906,0.970588
1543,471,67382,56,67942,0.000824,0.006941,0.893738,0.006941,0.106262,0.013776,0.003879,1.789386,0.975
1544,455,67398,52,67946,0.000765,0.006706,0.897436,0.006706,0.102564,0.013312,0.003732,1.79679,0.978723
1545,436,67417,48,67950,0.000706,0.006426,0.900826,0.006426,0.099174,0.01276,0.003563,1.803578,1
1546,0,67853,0,67998,0,0,?,0,?,?,0,?,1.00001
