@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
698,22203,45650,13674,54324,0.201094,0.327222,0.618864,0.327222,0.381136,0.428092,0.264091,1.239051,0.59589
699,22150,45703,13643,54355,0.200638,0.326441,0.618836,0.326441,0.381164,0.427416,0.263472,1.238995,0.596273
700,22105,45748,13603,54395,0.20005,0.325778,0.619049,0.325778,0.380951,0.426898,0.262847,1.239421,0.596386
701,22051,45802,13575,54423,0.199638,0.324982,0.618958,0.324982,0.381042,0.426193,0.262243,1.239239,0.596774
702,22020,45833,13546,54452,0.199212,0.324525,0.619131,0.324525,0.380869,0.425841,0.261802,1.239584,0.596899
703,21971,45882,13516,54482,0.198771,0.323803,0.619128,0.323803,0.380872,0.425218,0.26122,1.239579,0.597561
704,21924,45929,13487,54511,0.198344,0.32311,0.61913,0.32311,0.38087,0.42462,0.260661,1.239582,0.598131
705,21904,45949,13457,54541,0.197903,0.322815,0.619439,0.322815,0.380561,0.424439,0.260293,1.240203,0.598291
706,21825,46028,13396,54602,0.197006,0.321651,0.619659,0.321651,0.380341,0.423482,0.259262,1.240642,0.59893
707,21785,46068,13361,54637,0.196491,0.321062,0.619843,0.321062,0.380157,0.423014,0.25871,1.24101,0.599068
708,21657,46196,13278,54720,0.19527,0.319175,0.619923,0.319175,0.380077,0.421392,0.257157,1.24117,0.599569
709,21424,46429,13082,54916,0.192388,0.315741,0.620878,0.315741,0.379122,0.418605,0.253999,1.243082,0.6
710,21395,46458,13056,54942,0.192006,0.315314,0.621027,0.315314,0.378973,0.418263,0.253594,1.243381,0.601307
711,21359,46494,13012,54986,0.191359,0.314783,0.621425,0.314783,0.378575,0.417886,0.253005,1.244178,0.601643
712,21217,46636,12906,55092,0.1898,0.312691,0.62178,0.312691,0.37822,0.416118,0.25118,1.244889,0.60181
713,21140,46713,12849,55149,0.188961,0.311556,0.621966,0.311556,0.378034,0.415153,0.250193,1.245261,0.601852
714,21100,46753,12822,55176,0.188564,0.310966,0.622015,0.310966,0.377985,0.41464,0.2497,1.24536,0.601896
715,21032,46821,12776,55222,0.187888,0.309964,0.622101,0.309964,0.377899,0.413767,0.248861,1.245532,0.60262
716,20911,46942,12653,55345,0.186079,0.308181,0.623019,0.308181,0.376981,0.412377,0.247065,1.247369,0.602923
717,20641,47212,12504,55494,0.183888,0.304202,0.622749,0.304202,0.377251,0.408741,0.243981,1.246828,0.604317
718,20590,47263,12479,55519,0.18352,0.30345,0.622638,0.30345,0.377362,0.408038,0.243421,1.246606,0.604478
719,20548,47305,12458,55540,0.183211,0.302831,0.622553,0.302831,0.377447,0.40746,0.242957,1.246437,0.604651
720,20486,47367,12423,55575,0.182697,0.301917,0.622504,0.301917,0.377496,0.406622,0.242243,1.246339,0.605769
721,20459,47394,12403,55595,0.182402,0.301519,0.622573,0.301519,0.377427,0.406275,0.241897,1.246477,0.605839
722,20427,47426,12377,55621,0.18202,0.301048,0.622698,0.301048,0.377302,0.405873,0.24147,1.246728,0.606061
723,20414,47439,12375,55623,0.181991,0.300856,0.622587,0.300856,0.377413,0.405676,0.24136,1.246504,0.606426
724,20335,47518,12328,55670,0.181299,0.299692,0.62257,0.299692,0.37743,0.404612,0.240433,1.24647,0.606557
725,20304,47549,12301,55697,0.180902,0.299235,0.622727,0.299235,0.377273,0.404229,0.240006,1.246784,0.606628
726,20101,47752,12169,55829,0.178961,0.296243,0.622901,0.296243,0.377099,0.401526,0.23754,1.247132,0.607143
727,20071,47782,12140,55858,0.178535,0.295801,0.62311,0.295801,0.37689,0.401163,0.237105,1.247552,0.607692
728,19994,47859,12087,55911,0.177755,0.294666,0.623235,0.294666,0.376765,0.400144,0.236148,1.247802,0.608997
729,19915,47938,12020,55978,0.17677,0.293502,0.62361,0.293502,0.37639,0.399146,0.235074,1.248554,0.609375
730,19888,47965,12000,55998,0.176476,0.293104,0.623683,0.293104,0.376317,0.398793,0.234728,1.248699,0.609626
731,19842,48011,11963,56035,0.175932,0.292426,0.623864,0.292426,0.376136,0.398202,0.234117,1.249062,0.609819
732,19728,48125,11889,56109,0.174843,0.290746,0.623968,0.290746,0.376032,0.396662,0.232733,1.24927,0.610169
733,19700,48153,11865,56133,0.17449,0.290334,0.624109,0.290334,0.375891,0.396307,0.23235,1.249552,0.610256
734,19451,48402,11695,56303,0.17199,0.286664,0.62451,0.286664,0.37549,0.392953,0.229266,1.250355,0.610354
735,19338,48515,11627,56371,0.17099,0.284998,0.624512,0.284998,0.375488,0.391386,0.227934,1.250358,0.611111
736,19253,48600,11588,56410,0.170417,0.283746,0.624266,0.283746,0.375734,0.390155,0.227021,1.249867,0.61165
737,19226,48627,11563,56435,0.170049,0.283348,0.624444,0.283348,0.375556,0.389814,0.226638,1.250222,0.611842
738,19164,48689,11527,56471,0.16952,0.282434,0.624418,0.282434,0.375582,0.388943,0.225917,1.25017,0.612
739,19099,48754,11477,56521,0.168784,0.281476,0.62464,0.281476,0.37536,0.388077,0.22507,1.250615,0.612069
740,19061,48792,11448,56550,0.168358,0.280916,0.624766,0.280916,0.375234,0.387568,0.224577,1.250868,0.612245
741,18991,48862,11383,56615,0.167402,0.279884,0.625239,0.279884,0.374761,0.386676,0.223583,1.251813,0.612745
742,18896,48957,11337,56661,0.166725,0.278484,0.625012,0.278484,0.374988,0.385295,0.222545,1.25136,0.612903
743,18849,49004,11281,56717,0.165902,0.277792,0.625589,0.277792,0.374411,0.38474,0.221787,1.252515,0.613065
744,18779,49074,11249,56749,0.165431,0.27676,0.625383,0.27676,0.374617,0.383711,0.221036,1.252102,0.613281
745,18697,49156,11179,56819,0.164402,0.275552,0.62582,0.275552,0.37418,0.38263,0.219917,1.252977,0.613333
746,18656,49197,11150,56848,0.163975,0.274947,0.625914,0.274947,0.374086,0.382064,0.219402,1.253166,0.614035
747,18586,49267,11108,56890,0.163358,0.273916,0.625918,0.273916,0.374082,0.381068,0.218578,1.253173,0.61413
748,18524,49329,11074,56924,0.162858,0.273002,0.625853,0.273002,0.374147,0.380171,0.217871,1.253044,0.614286
749,18496,49357,11036,56962,0.162299,0.272589,0.626304,0.272589,0.373696,0.379853,0.217385,1.253946,0.614458
750,18332,49521,10933,57065,0.160784,0.270172,0.626414,0.270172,0.373586,0.37752,0.21542,1.254166,0.614679
751,18299,49554,10910,57088,0.160446,0.269686,0.626485,0.269686,0.373515,0.377058,0.215008,1.254309,0.614719
752,18211,49642,10859,57139,0.159696,0.268389,0.626453,0.268389,0.373547,0.375783,0.213984,1.254245,0.614815
753,18174,49679,10826,57172,0.159211,0.267844,0.62669,0.267844,0.37331,0.37529,0.213469,1.254719,0.614865
754,18125,49728,10803,57195,0.158872,0.267122,0.626556,0.267122,0.373444,0.374557,0.212939,1.25445,0.615044
755,17958,49895,10712,57286,0.157534,0.26466,0.626369,0.26466,0.373631,0.372098,0.21104,1.254077,0.615385
756,17882,49971,10652,57346,0.156652,0.26354,0.626691,0.26354,0.373309,0.371046,0.210039,1.254721,0.615942
757,17811,50042,10600,57398,0.155887,0.262494,0.626905,0.262494,0.373095,0.370045,0.209134,1.25515,0.616352
758,17759,50094,10552,57446,0.155181,0.261728,0.627283,0.261728,0.372717,0.369348,0.208397,1.255906,0.616541
759,17736,50117,10523,57475,0.154755,0.261389,0.627623,0.261389,0.372377,0.369069,0.208015,1.256587,0.616667
760,17686,50167,10458,57540,0.153799,0.260652,0.628411,0.260652,0.371589,0.36847,0.207168,1.258165,0.616949
761,17608,50245,10402,57596,0.152975,0.259502,0.628633,0.259502,0.371367,0.367358,0.206182,1.258609,0.616959
762,17509,50344,10338,57660,0.152034,0.258043,0.628757,0.258043,0.371243,0.365914,0.204982,1.258858,0.617391
763,17456,50397,10296,57702,0.151416,0.257262,0.629,0.257262,0.371,0.365169,0.204283,1.259344,0.617647
764,17288,50565,10137,57861,0.149078,0.254786,0.630374,0.254786,0.369626,0.362896,0.201876,1.262095,0.618048
765,16993,50860,9951,58047,0.146343,0.250438,0.630678,0.250438,0.369322,0.358513,0.198335,1.262705,0.618182
766,16916,50937,9900,58098,0.145593,0.249304,0.630817,0.249304,0.369183,0.357371,0.197393,1.262983,0.618644
767,16889,50964,9870,58128,0.145151,0.248906,0.631152,0.248906,0.368848,0.357016,0.196973,1.263653,0.619048
768,16854,50999,9845,58153,0.144784,0.24839,0.63126,0.24839,0.36874,0.356502,0.196531,1.263868,0.619403
769,16807,51046,9821,58177,0.144431,0.247697,0.631178,0.247697,0.368822,0.355775,0.196009,1.263704,0.62037
770,16779,51074,9802,58196,0.144151,0.247285,0.63124,0.247285,0.36876,0.355359,0.195663,1.26383,0.62069
771,16678,51175,9711,58287,0.142813,0.245796,0.632006,0.245796,0.367994,0.35394,0.19425,1.265362,0.620902
772,16541,51312,9596,58402,0.141122,0.243777,0.632858,0.243777,0.367142,0.351974,0.192395,1.267068,0.621849
773,16500,51353,9566,58432,0.140681,0.243173,0.633009,0.243173,0.366991,0.351367,0.191872,1.26737,0.62234
774,16432,51421,9527,58471,0.140107,0.242171,0.632998,0.242171,0.367002,0.350318,0.191084,1.267349,0.622642
775,16408,51445,9507,58491,0.139813,0.241817,0.633147,0.241817,0.366853,0.34997,0.19076,1.267647,0.623288
776,16367,51486,9477,58521,0.139372,0.241213,0.6333,0.241213,0.3667,0.34936,0.190238,1.267953,0.623853
777,16331,51522,9456,58542,0.139063,0.240682,0.633304,0.240682,0.366696,0.348804,0.189818,1.267961,0.624242
778,16284,51569,9428,58570,0.138651,0.239989,0.633323,0.239989,0.366677,0.348079,0.189266,1.267999,0.624642
779,16203,51650,9368,58630,0.137769,0.238796,0.633647,0.238796,0.366353,0.34687,0.188228,1.268649,0.625
780,16059,51794,9281,58717,0.136489,0.236673,0.633741,0.236673,0.366259,0.34464,0.186528,1.268837,0.625561
781,15927,51926,9178,58820,0.134975,0.234728,0.634415,0.234728,0.365585,0.342671,0.184798,1.270187,0.625641
782,15849,52004,9141,58857,0.13443,0.233578,0.634214,0.233578,0.365786,0.341415,0.183952,1.269783,0.625806
783,15791,52062,9109,58889,0.13396,0.232724,0.634177,0.232724,0.365823,0.340496,0.183289,1.269709,0.625954
784,15753,52100,9073,58925,0.13343,0.232164,0.634536,0.232164,0.365464,0.339948,0.182744,1.270429,0.626087
785,15730,52123,9056,58942,0.13318,0.231825,0.634632,0.231825,0.365368,0.339598,0.18245,1.270621,0.626506
786,15705,52148,9030,58968,0.132798,0.231456,0.63493,0.231456,0.36507,0.339245,0.182074,1.271217,0.626866
787,15674,52179,9010,58988,0.132504,0.230999,0.634986,0.230999,0.365014,0.338762,0.181699,1.271329,0.62766
788,15561,52292,8940,59058,0.131474,0.229334,0.635117,0.229334,0.364883,0.336986,0.180352,1.271591,0.628205
789,15509,52344,8898,59100,0.130857,0.228568,0.635432,0.228568,0.364568,0.336202,0.17966,1.272223,0.628571
790,15420,52433,8849,59149,0.130136,0.227256,0.635378,0.227256,0.364622,0.334773,0.178644,1.272115,0.628713
791,15357,52496,8794,59204,0.129327,0.226328,0.635874,0.226328,0.364126,0.333833,0.177776,1.273107,0.62931
792,15325,52528,8772,59226,0.129004,0.225856,0.635971,0.225856,0.364029,0.333333,0.177378,1.273302,0.62963
793,15183,52670,8668,59330,0.127474,0.223763,0.636577,0.223763,0.363423,0.331131,0.175567,1.274515,0.63
794,15151,52702,8645,59353,0.127136,0.223292,0.636704,0.223292,0.363296,0.330631,0.175162,1.274768,0.630252
795,15126,52727,8624,59374,0.126827,0.222923,0.636884,0.222923,0.363116,0.330251,0.174824,1.275129,0.631579
796,14957,52896,8527,59471,0.125401,0.220432,0.636902,0.220432,0.363098,0.327512,0.172866,1.275164,0.632099
797,14699,53154,8375,59623,0.123165,0.21663,0.637037,0.21663,0.362963,0.323314,0.169848,1.275436,0.632353
798,14646,53207,8332,59666,0.122533,0.215849,0.637392,0.215849,0.362608,0.322489,0.169141,1.276147,0.632653
799,14634,53219,8324,59674,0.122415,0.215672,0.637425,0.215672,0.362575,0.322296,0.168994,1.276212,0.633441
800,14541,53312,8256,59742,0.121415,0.214302,0.637847,0.214302,0.362153,0.320816,0.167809,1.277057,0.633987
801,14484,53369,8231,59767,0.121048,0.213461,0.63764,0.213461,0.36236,0.319848,0.167205,1.276643,0.634783
802,14442,53411,8208,59790,0.120709,0.212842,0.637616,0.212842,0.362384,0.31915,0.166727,1.276594,0.635088
803,14358,53495,8152,59846,0.119886,0.211604,0.63785,0.211604,0.36215,0.317785,0.165696,1.277063,0.635697
804,14234,53619,8071,59927,0.118695,0.209777,0.638153,0.209777,0.361847,0.315757,0.164187,1.277669,0.635838
805,14184,53669,8034,59964,0.118151,0.20904,0.638401,0.20904,0.361599,0.314952,0.163547,1.278167,0.636364
806,14143,53710,8007,59991,0.117753,0.208436,0.63851,0.208436,0.36149,0.314278,0.163046,1.278385,0.636771
807,14065,53788,7963,60035,0.117106,0.207286,0.638506,0.207286,0.361494,0.312969,0.162148,1.278376,0.638037
808,14004,53849,7917,60081,0.11643,0.206387,0.638839,0.206387,0.361161,0.311983,0.161361,1.279044,0.638743
809,13941,53912,7871,60127,0.115753,0.205459,0.639144,0.205459,0.360856,0.310957,0.160558,1.279653,0.639098
810,13819,54034,7793,60205,0.114606,0.203661,0.639413,0.203661,0.360587,0.308925,0.159086,1.280193,0.63964
811,13786,54067,7773,60225,0.114312,0.203175,0.639455,0.203175,0.360545,0.30837,0.158696,1.280276,0.64
812,13773,54080,7756,60242,0.114062,0.202983,0.639742,0.202983,0.360258,0.308183,0.158475,1.280851,0.640777
813,13753,54100,7729,60269,0.113665,0.202688,0.64021,0.202688,0.35979,0.307897,0.158129,1.281789,0.642857
814,13702,54151,7709,60289,0.113371,0.201937,0.639951,0.201937,0.360049,0.306999,0.157606,1.28127,0.643725
815,13636,54217,7672,60326,0.112827,0.200964,0.639947,0.200964,0.360053,0.305874,0.156848,1.281262,0.644444
816,13582,54271,7641,60357,0.112371,0.200168,0.639966,0.200168,0.360034,0.304953,0.156223,1.2813,0.644531
817,13512,54341,7597,60401,0.111724,0.199136,0.640106,0.199136,0.359894,0.30377,0.155383,1.28158,0.644628
818,13480,54373,7575,60423,0.1114,0.198665,0.640228,0.198665,0.359772,0.303235,0.154986,1.281824,0.644809
819,13423,54430,7534,60464,0.110797,0.197825,0.640502,0.197825,0.359498,0.302286,0.154265,1.282373,0.64486
820,13341,54512,7490,60508,0.11015,0.196616,0.64044,0.196616,0.35956,0.300866,0.153337,1.282248,0.644886
821,13223,54630,7400,60598,0.108827,0.194877,0.641177,0.194877,0.358823,0.298906,0.151806,1.283725,0.645455
822,13174,54679,7374,60624,0.108444,0.194155,0.641133,0.194155,0.358867,0.298051,0.151254,1.283636,0.645631
823,13112,54741,7327,60671,0.107753,0.193241,0.641519,0.193241,0.358481,0.297014,0.150452,1.284408,0.646617
824,13068,54785,7314,60684,0.107562,0.192593,0.641154,0.192593,0.358846,0.296209,0.150032,1.283678,0.646789
825,12995,54858,7271,60727,0.10693,0.191517,0.641222,0.191517,0.358778,0.294942,0.149178,1.283814,0.647059
826,12788,55065,7159,60839,0.105283,0.188466,0.641099,0.188466,0.358901,0.291298,0.14683,1.283568,0.647436
827,12628,55225,7084,60914,0.10418,0.186108,0.640625,0.186108,0.359375,0.288426,0.1451,1.282619,0.647482
828,12598,55255,7048,60950,0.10365,0.185666,0.64125,0.185666,0.35875,0.287958,0.144614,1.283871,0.647619
829,12571,55282,7025,60973,0.103312,0.185268,0.641508,0.185268,0.358492,0.287505,0.144246,1.284388,0.648438
830,12492,55361,6985,61013,0.102724,0.184104,0.641372,0.184104,0.358628,0.286087,0.14337,1.284114,0.648649
831,12454,55399,6974,61024,0.102562,0.183544,0.641034,0.183544,0.358966,0.285377,0.14301,1.283437,0.649123
832,12408,55445,6949,61049,0.102194,0.182866,0.641008,0.182866,0.358992,0.284555,0.142487,1.283387,0.649718
833,12363,55490,6911,61087,0.101635,0.182203,0.641434,0.182203,0.358566,0.283793,0.141876,1.284239,0.65
834,12266,55587,6848,61150,0.100709,0.180773,0.641729,0.180773,0.358271,0.282084,0.140698,1.284829,0.650485
835,12222,55631,6836,61162,0.100532,0.180125,0.641305,0.180125,0.358695,0.281253,0.140286,1.283981,0.651163
836,12174,55679,6796,61202,0.099944,0.179417,0.64175,0.179417,0.35825,0.280433,0.139638,1.284872,0.651246
837,12062,55791,6744,61254,0.099179,0.177767,0.641391,0.177767,0.358609,0.278378,0.138431,1.284153,0.651376
838,11960,55893,6668,61330,0.098062,0.176263,0.642044,0.176263,0.357956,0.276593,0.137121,1.28546,0.651685
839,11897,55956,6607,61391,0.097165,0.175335,0.642942,0.175335,0.357058,0.275531,0.136208,1.287258,0.651786
840,11855,55998,6581,61417,0.096782,0.174716,0.643035,0.174716,0.356965,0.274774,0.135708,1.287445,0.652439
841,11783,56070,6548,61450,0.096297,0.173655,0.642791,0.173655,0.357209,0.273438,0.134935,1.286955,0.652482
842,11725,56128,6512,61486,0.095768,0.1728,0.642924,0.1728,0.357076,0.272389,0.134243,1.287221,0.652542
843,11682,56171,6483,61515,0.095341,0.172166,0.643105,0.172166,0.356895,0.271618,0.133713,1.287584,0.652695
844,11626,56227,6456,61542,0.094944,0.171341,0.64296,0.171341,0.35704,0.270577,0.133102,1.287294,0.652941
845,11567,56286,6425,61573,0.094488,0.170471,0.642897,0.170471,0.357103,0.269486,0.132439,1.287168,0.653226
846,11530,56323,6404,61594,0.094179,0.169926,0.642913,0.169926,0.357087,0.268805,0.132012,1.2872,0.653386
847,11467,56386,6342,61656,0.093267,0.168998,0.643888,0.168998,0.356112,0.267727,0.131092,1.289152,0.653696
848,11374,56479,6292,61706,0.092532,0.167627,0.643836,0.167627,0.356164,0.265999,0.13004,1.289047,0.653979
849,11283,56570,6227,61771,0.091576,0.166286,0.644375,0.166286,0.355625,0.264353,0.128891,1.290126,0.654822
850,11218,56635,6185,61813,0.090959,0.165328,0.644602,0.165328,0.355398,0.26316,0.128104,1.290581,0.65625
851,11210,56643,6176,61822,0.090826,0.16521,0.644772,0.16521,0.355228,0.263025,0.127978,1.290921,0.656593
852,10832,57021,5946,62052,0.087444,0.159639,0.645607,0.159639,0.354393,0.255982,0.123503,1.292594,0.656627
853,10786,57067,5908,62090,0.086885,0.158961,0.6461,0.158961,0.3539,0.255148,0.122885,1.293581,0.656716
854,10744,57109,5884,62114,0.086532,0.158342,0.646139,0.158342,0.353861,0.254353,0.122399,1.293659,0.656863
855,10708,57145,5854,62144,0.086091,0.157812,0.64654,0.157812,0.35346,0.253699,0.121913,1.294462,0.657143
856,10661,57192,5818,62180,0.085561,0.157119,0.646945,0.157119,0.353055,0.252834,0.121302,1.295272,0.657955
857,10392,57461,5656,62342,0.083179,0.153155,0.647557,0.153155,0.352443,0.247721,0.118129,1.296498,0.658333
858,10358,57495,5635,62363,0.08287,0.152654,0.647658,0.152654,0.352342,0.247072,0.117725,1.296701,0.659091
859,10304,57549,5610,62388,0.082502,0.151858,0.64748,0.151858,0.35252,0.246016,0.117143,1.296344,0.659155
860,10169,57684,5536,62462,0.081414,0.149868,0.647501,0.149868,0.352499,0.2434,0.115605,1.296385,0.66
861,10106,57747,5499,62499,0.08087,0.14894,0.647613,0.14894,0.352387,0.242182,0.114868,1.29661,0.66065
862,10016,57837,5452,62546,0.080179,0.147613,0.64753,0.147613,0.35247,0.24042,0.11386,1.296445,0.66087
863,9977,57876,5436,62562,0.079944,0.147038,0.647311,0.147038,0.352689,0.239642,0.113455,1.296005,0.661017
864,9941,57912,5404,62594,0.079473,0.146508,0.647833,0.146508,0.352167,0.238972,0.112955,1.297051,0.661538
865,9875,57978,5365,62633,0.078899,0.145535,0.647966,0.145535,0.352034,0.237685,0.112182,1.297316,0.661654
866,9635,58218,5240,62758,0.077061,0.141998,0.647731,0.141998,0.352269,0.232932,0.109495,1.296846,0.662162
867,9588,58265,5220,62778,0.076767,0.141305,0.647488,0.141305,0.352512,0.231984,0.109002,1.296359,0.662566
868,9400,58453,5082,62916,0.074737,0.138535,0.649082,0.138535,0.350918,0.228335,0.106602,1.29955,0.663551
869,9322,58531,5049,62949,0.074252,0.137385,0.648667,0.137385,0.351333,0.226746,0.105785,1.298721,0.664962
870,9208,58645,4970,63028,0.07309,0.135705,0.649457,0.135705,0.350543,0.2245,0.104364,1.300302,0.665535
871,9025,58828,4857,63141,0.071429,0.133008,0.650122,0.133008,0.349878,0.220836,0.102185,1.301634,0.666667
872,8686,59167,4646,63352,0.068326,0.128012,0.651515,0.128012,0.348485,0.21398,0.098137,1.304423,0.668182
873,8618,59235,4594,63404,0.067561,0.12701,0.652286,0.12701,0.347714,0.21262,0.097254,1.305966,0.668367
874,8554,59299,4554,63444,0.066973,0.126067,0.652579,0.126067,0.347421,0.211312,0.096488,1.306552,0.668675
875,8509,59344,4531,63467,0.066634,0.125403,0.652531,0.125403,0.347469,0.210377,0.095988,1.306456,0.669492
876,8458,59395,4495,63503,0.066105,0.124652,0.652976,0.124652,0.347024,0.209341,0.095347,1.307348,0.669565
877,8425,59428,4453,63545,0.065487,0.124165,0.654216,0.124165,0.345784,0.208718,0.094795,1.309831,0.669725
878,8272,59581,4362,63636,0.064149,0.121911,0.654741,0.121911,0.345259,0.205549,0.092999,1.310882,0.67094
879,8192,59661,4319,63679,0.063517,0.120732,0.654784,0.120732,0.345216,0.203872,0.092094,1.310967,0.67284
880,8131,59722,4282,63716,0.062972,0.119833,0.655039,0.119833,0.344961,0.202601,0.091372,1.311478,0.672986
881,7996,59857,4205,63793,0.06184,0.117843,0.655356,0.117843,0.344644,0.199765,0.089812,1.312113,0.673469
882,7947,59906,4177,63821,0.061428,0.117121,0.655477,0.117121,0.344523,0.198732,0.089245,1.312354,0.673529
883,7827,60026,4113,63885,0.060487,0.115352,0.655528,0.115352,0.344472,0.196183,0.08789,1.312456,0.673684
884,7799,60054,4086,63912,0.06009,0.11494,0.656205,0.11494,0.343795,0.195616,0.087486,1.313813,0.67381
885,7658,60195,4003,63995,0.058869,0.112862,0.656719,0.112862,0.343281,0.19262,0.085837,1.314841,0.674242
886,7620,60233,3980,64018,0.058531,0.112302,0.656897,0.112302,0.343103,0.191812,0.085388,1.315197,0.675241
887,7515,60338,3931,64067,0.057811,0.110754,0.656561,0.110754,0.343439,0.189536,0.084254,1.314526,0.675294
888,7372,60481,3874,64124,0.056972,0.108647,0.655522,0.108647,0.344478,0.186399,0.082782,1.312445,0.675439
889,7334,60519,3851,64147,0.056634,0.108087,0.6557,0.108087,0.3443,0.185582,0.082333,1.3128,0.675676
890,7304,60549,3827,64171,0.056281,0.107644,0.656185,0.107644,0.343815,0.184949,0.081935,1.313773,0.675862
891,7255,60598,3798,64200,0.055855,0.106922,0.656383,0.106922,0.343617,0.18389,0.081361,1.314168,0.676301
892,7083,60770,3721,64277,0.054722,0.104387,0.655591,0.104387,0.344409,0.180098,0.079528,1.312582,0.676768
893,7027,60826,3695,64303,0.05434,0.103562,0.655381,0.103562,0.344619,0.178861,0.078925,1.312163,0.676923
894,6964,60889,3663,64335,0.053869,0.102634,0.655312,0.102634,0.344688,0.177472,0.078225,1.312024,0.678218
895,6896,60957,3633,64365,0.053428,0.101631,0.654953,0.101631,0.345047,0.175959,0.077504,1.311306,0.679641
896,6773,61080,3555,64443,0.052281,0.099819,0.65579,0.099819,0.34421,0.173265,0.076024,1.312982,0.68
897,6704,61149,3509,64489,0.051604,0.098802,0.656418,0.098802,0.343582,0.171752,0.075178,1.314239,0.680272
898,6659,61194,3476,64522,0.051119,0.098139,0.65703,0.098139,0.34297,0.17077,0.074604,1.315464,0.680851
899,6646,61207,3466,64532,0.050972,0.097947,0.657239,0.097947,0.342761,0.170487,0.074434,1.315882,0.681034
900,6610,61243,3438,64560,0.05056,0.097416,0.657842,0.097416,0.342158,0.169703,0.073963,1.317091,0.681472
901,6327,61526,3294,64704,0.048443,0.093246,0.657624,0.093246,0.342376,0.163332,0.07082,1.316653,0.681818
902,6287,61566,3269,64729,0.048075,0.092656,0.657911,0.092656,0.342089,0.162436,0.070342,1.317228,0.68254
903,6175,61678,3189,64809,0.046898,0.091006,0.65944,0.091006,0.34056,0.159939,0.068928,1.32029,0.683206
904,6099,61754,3117,64881,0.04584,0.089885,0.661784,0.089885,0.338216,0.158274,0.067839,1.324982,0.683333
905,6080,61773,3101,64897,0.045604,0.089605,0.662237,0.089605,0.337763,0.157852,0.067581,1.32589,0.684783
906,6021,61832,3064,64934,0.04506,0.088736,0.662741,0.088736,0.337259,0.156516,0.066875,1.326898,0.685484
907,5951,61902,3048,64950,0.044825,0.087704,0.661296,0.087704,0.338704,0.154869,0.066242,1.324005,0.685714
908,5904,61949,3027,64971,0.044516,0.087012,0.661068,0.087012,0.338932,0.153782,0.065741,1.323549,0.686131
909,5817,62036,2973,65025,0.043722,0.085729,0.661775,0.085729,0.338225,0.151795,0.064703,1.324964,0.686747
910,5766,62087,2940,65058,0.043237,0.084978,0.662302,0.084978,0.337698,0.150629,0.064085,1.326019,0.6875
911,5724,62129,2910,65088,0.042795,0.084359,0.66296,0.084359,0.33704,0.149672,0.063555,1.327338,0.68861
912,5378,62475,2723,65275,0.040045,0.07926,0.663869,0.07926,0.336131,0.141612,0.059632,1.329156,0.688679
913,5349,62504,2692,65306,0.039589,0.078832,0.665216,0.078832,0.334784,0.14096,0.05919,1.331853,0.689655
914,5312,62541,2668,65330,0.039236,0.078287,0.665664,0.078287,0.334336,0.140097,0.058741,1.332751,0.689922
915,5276,62577,2643,65355,0.038869,0.077756,0.666246,0.077756,0.333754,0.13926,0.058292,1.333915,0.690476
916,5207,62646,2615,65383,0.038457,0.076739,0.665687,0.076739,0.334313,0.137615,0.057578,1.332796,0.690647
917,5178,62675,2588,65410,0.03806,0.076312,0.666753,0.076312,0.333247,0.13695,0.057166,1.33493,0.691552
918,5004,62849,2495,65503,0.036692,0.073748,0.667289,0.073748,0.332711,0.132817,0.0552,1.336004,0.691781
919,4916,62937,2440,65558,0.035883,0.072451,0.668298,0.072451,0.331702,0.130729,0.054148,1.338024,0.692308
920,4758,63095,2362,65636,0.034736,0.070122,0.668258,0.070122,0.331742,0.126926,0.05241,1.337945,0.692946
921,4690,63163,2316,65682,0.03406,0.06912,0.669426,0.06912,0.330574,0.125302,0.051571,1.340283,0.693002
922,4548,63305,2222,65776,0.032677,0.067027,0.671787,0.067027,0.328213,0.121893,0.049834,1.34501,0.693878
923,4532,63321,2212,65786,0.03253,0.066791,0.672005,0.066791,0.327995,0.121506,0.049643,1.345446,0.694581
924,4468,63385,2172,65826,0.031942,0.065848,0.672892,0.065848,0.327108,0.119958,0.048877,1.347221,0.694656
925,4365,63488,2137,65861,0.031427,0.06433,0.671332,0.06433,0.328668,0.11741,0.047861,1.344098,0.694915
926,4303,63550,2116,65882,0.031119,0.063417,0.670354,0.063417,0.329646,0.115871,0.04725,1.34214,0.695238
927,4281,63572,2098,65900,0.030854,0.063092,0.671108,0.063092,0.328892,0.115341,0.046956,1.343651,0.697531
928,4223,63630,2065,65933,0.030369,0.062237,0.671597,0.062237,0.328403,0.113918,0.046286,1.344629,0.697987
929,4167,63686,2025,65973,0.02978,0.061412,0.672965,0.061412,0.327035,0.112553,0.045579,1.347368,0.698795
930,4108,63745,2005,65993,0.029486,0.060543,0.67201,0.060543,0.32799,0.111078,0.044998,1.345457,0.699029
